x,y,z,dist
-3.109866976737976074e-01,-5.199195146560668945e-01,-3.397120535373687744e-01,2.068693567707134001e-02
3.883794546127319336e-01,1.671802997589111328e-01,3.618121445178985596e-01,4.173697065229910186e-02
-2.673669457435607910e-01,-1.593331098556518555e+00,3.128088116645812988e-01,4.598472721927909096e-02
-2.427108772099018097e-02,7.108325362205505371e-01,9.622826576232910156e-01,6.392067832536475758e-02
-5.039216578006744385e-02,6.138358116149902344e-01,6.006618216633796692e-02,9.331689759151842734e-02
-9.878481924533843994e-02,5.012627243995666504e-01,-1.879248917102813721e-01,7.092283358893505807e-02
-2.737128734588623047e-01,3.956672847270965576e-01,-1.092107176780700684e+00,1.062897502718714998e-01
4.095700681209564209e-01,6.338193416595458984e-01,-4.421438574790954590e-01,2.392798591869944591e-01
4.359751939773559570e-02,-3.978826999664306641e-01,8.934673070907592773e-01,2.820220574615512343e-01
5.501906275749206543e-01,-1.161620616912841797e+00,-6.869359016418457031e-01,8.031389869935888493e-02
4.315532445907592773e-01,1.062685728073120117e+00,5.775663852691650391e-01,4.644003259895805591e-02
3.791837990283966064e-01,-1.277896404266357422e+00,-2.285759001970291138e-01,6.775796005760249818e-02
-6.446526050567626953e-01,5.363863706588745117e-01,-3.205481767654418945e-01,3.240288886234084925e-02
4.418889582157135010e-01,-1.142194032669067383e+00,-1.663875728845596313e-01,2.731733472289033654e-02
-5.081298947334289551e-01,-1.286004334688186646e-01,9.400520324707031250e-01,1.115944322299692731e-01
1.105153203010559082e+00,8.887552022933959961e-01,-7.444484531879425049e-02,2.231515480948768615e-01
-5.029375553131103516e-01,-1.207618951797485352e+00,6.007016897201538086e-01,8.815381192112983766e-02
-9.995652735233306885e-02,4.645760953426361084e-01,4.608218967914581299e-01,1.509365218150181265e-01
2.549782395362854004e-01,-7.068157196044921875e-02,6.372300386428833008e-01,9.220880555219702901e-02
-4.799418151378631592e-02,1.297287642955780029e-03,4.718554019927978516e-02,8.901882028879318232e-02
-6.039049625396728516e-01,1.229784250259399414e+00,-1.304759502410888672e+00,1.045975267420243549e-01
-2.615889906883239746e-01,1.116873979568481445e+00,-4.360450804233551025e-01,7.340667276544864117e-02
-7.271038889884948730e-01,1.109684467315673828e+00,-7.052597999572753906e-01,2.640320992394498342e-02
4.024999439716339111e-01,2.704406380653381348e-01,7.591145038604736328e-01,2.545160037945322085e-01
-1.714414171874523163e-02,5.272918343544006348e-01,4.620747864246368408e-01,1.183101255159648979e-01
7.121093273162841797e-01,-1.576736927032470703e+00,-2.972314059734344482e-01,6.510211061013092271e-02
-4.504833817481994629e-01,1.236857891082763672e+00,-1.086953043937683105e+00,9.179279419127227280e-02
1.972979903221130371e-01,-1.665492296218872070e+00,1.570706963539123535e-01,1.820021877918486519e-01
1.029317498207092285e+00,-3.483268320560455322e-01,-3.329643905162811279e-01,4.196860772206172097e-02
-7.323701381683349609e-01,1.172801256179809570e+00,2.527594193816184998e-02,7.951060496905064390e-02
-5.622335672378540039e-01,-3.139801323413848877e-01,-6.805167198181152344e-01,5.850158202511621802e-02
-1.741937398910522461e-01,-6.187295317649841309e-01,-6.609526872634887695e-01,5.234001009554172662e-02
1.198177486658096313e-01,2.196419239044189453e-01,-9.799039363861083984e-01,7.220864174074351216e-02
1.272873580455780029e-01,-7.973175644874572754e-01,-5.273919105529785156e-01,7.629152128175656356e-02
-2.420367151498794556e-01,1.000535845756530762e+00,-1.011608242988586426e+00,9.028603306888528801e-02
2.045843750238418579e-01,-4.167657196521759033e-01,6.414896249771118164e-01,6.026215552457955121e-02
-6.114530563354492188e-01,-2.307197451591491699e-01,4.712127447128295898e-01,8.096134927649466240e-02
-1.889689117670059204e-01,8.417995572090148926e-01,-2.302011102437973022e-01,5.868776410801287285e-02
3.885961771011352539e-01,-1.541868925094604492e+00,6.380294263362884521e-02,1.149766762364802380e-01
1.853669583797454834e-01,5.973773002624511719e-01,-9.464367628097534180e-01,5.888547858286190262e-02
-6.442926079034805298e-02,6.326790452003479004e-01,-7.658818960189819336e-01,2.533908734431941645e-01
4.219128787517547607e-01,4.019327163696289062e-01,1.524647325277328491e-01,2.654265957628156036e-02
-1.697616428136825562e-01,1.043561220169067383e+00,-1.101290583610534668e-01,8.275935653815327808e-02
-5.657590031623840332e-01,1.410124748945236206e-01,4.180479645729064941e-01,1.720671004022998329e-01
-3.366766870021820068e-01,4.334955215454101562e-01,7.956012487411499023e-01,7.245349109729148918e-02
7.833224534988403320e-01,6.625807881355285645e-01,-1.497306823730468750e-01,1.024970187158963930e-01
2.613322436809539795e-01,1.057160615921020508e+00,6.545068025588989258e-01,6.313369410760039102e-02
-4.305598735809326172e-01,-5.712096095085144043e-01,-6.015152931213378906e-01,5.571513725660295208e-02
-3.898459076881408691e-01,9.575642645359039307e-03,1.499828416854143143e-03,4.721790648247051886e-02
1.907625943422317505e-01,-1.540343046188354492e+00,1.816851198673248291e-01,1.134052267274802406e-01
1.043067336082458496e+00,-4.129039049148559570e-01,-3.257966637611389160e-01,1.820211850291519190e-02
-6.482307314872741699e-01,9.603465795516967773e-01,-5.775618553161621094e-01,4.061857277808148675e-02
-2.094761729240417480e-01,-6.145203709602355957e-01,-3.482309579849243164e-01,4.520483301943587807e-03
7.852418422698974609e-01,-1.172770261764526367e-01,9.236121177673339844e-02,3.039435932552426167e-01
-3.225723505020141602e-01,2.222376763820648193e-01,-9.997918605804443359e-01,1.045651461315338648e-01
-2.393770515918731689e-01,2.242846935987472534e-01,-7.579604387283325195e-01,1.398165197425363382e-01
-4.664513468742370605e-01,8.243877887725830078e-01,8.117494583129882812e-01,4.346338956660826536e-02
1.117358326911926270e+00,9.715687036514282227e-01,-9.986314922571182251e-02,2.452032378265854018e-01
5.053638815879821777e-01,1.076869249343872070e+00,8.530160188674926758e-01,1.914513012076487497e-01
7.733102440834045410e-01,-3.671512603759765625e-01,4.482742547988891602e-01,3.098186477409263229e-01
-3.860908746719360352e-01,2.849793247878551483e-02,-2.143453992903232574e-02,4.242058433075022311e-02
4.950678348541259766e-02,6.115059256553649902e-01,-6.789430379867553711e-01,2.791414341270114230e-01
6.208527088165283203e-02,-1.653120517730712891e+00,2.553532719612121582e-01,1.450543723451916123e-01
-5.883893370628356934e-01,-8.445304036140441895e-01,6.514071226119995117e-01,1.709180248080059417e-01
8.255451321601867676e-01,-1.470208168029785156e+00,-5.811227113008499146e-02,1.319865150430457879e-01
-5.340933203697204590e-01,1.087062597274780273e+00,-8.668056726455688477e-01,3.383421653744381197e-02
-3.091111481189727783e-01,1.322010010480880737e-01,1.116961121559143066e+00,1.323557185571285488e-01
-1.485780328512191772e-01,-1.074829101562500000e+00,1.677657663822174072e-01,1.416293706379606263e-02
2.643011212348937988e-01,-7.744082212448120117e-01,1.187505483627319336e+00,1.412143676195831143e-01
7.855324745178222656e-01,9.048317074775695801e-01,-2.014781534671783447e-01,3.674618690202166582e-02
-3.174627721309661865e-01,1.049124240875244141e+00,5.088051557540893555e-01,6.704289769627778950e-02
4.677628725767135620e-02,7.472732067108154297e-01,7.821013927459716797e-01,1.851829423593084195e-02
