x,y,z,dist
1.006176114082336426e+00,2.390859872102737427e-01,-2.769660651683807373e-01,1.195357521029828847e-02
-5.310218334197998047e-01,3.740452826023101807e-01,-1.384713053703308105e-01,9.969284604696641849e-03
-2.965611219406127930e-01,8.959300518035888672e-01,-7.770324945449829102e-01,1.395948030644291182e-01
2.134657204151153564e-01,8.793579339981079102e-01,7.417263388633728027e-01,3.814629465154645294e-02
4.225730299949645996e-01,1.405584692955017090e+00,1.284292697906494141e+00,1.389752458655907630e-01
-7.014986276626586914e-01,2.184618264436721802e-01,3.494936823844909668e-01,2.492631618949967265e-01
3.474245369434356689e-01,1.190470337867736816e+00,1.159265875816345215e+00,4.924329258545937643e-02
3.985282480716705322e-01,6.368059664964675903e-02,-1.442782878875732422e-01,8.209337476015587942e-02
9.833847731351852417e-02,4.424517154693603516e-01,1.952296197414398193e-01,3.311080367453182738e-02
3.171060383319854736e-01,1.382910251617431641e+00,6.781144142150878906e-01,5.456301600938540108e-02
-4.582029208540916443e-02,4.019622206687927246e-01,2.283805906772613525e-01,2.903573643640134858e-02
6.111481189727783203e-01,-8.393105268478393555e-01,4.691765904426574707e-01,5.802241324516471677e-02
7.960277795791625977e-01,-6.789028644561767578e-01,-2.904862724244594574e-02,1.634925676645352655e-01
1.071549579501152039e-01,-4.313494563102722168e-01,9.639781713485717773e-01,3.514820158143651119e-01
2.873053848743438721e-01,1.050535321235656738e+00,9.497110247611999512e-01,1.122554686193898421e-01
-7.311067581176757812e-01,1.083073616027832031e+00,3.775340914726257324e-01,8.920832393477252931e-02
-8.599671721458435059e-01,1.201698780059814453e-01,-4.707375466823577881e-01,5.191691125336992535e-02
-3.863156735897064209e-01,1.894232928752899170e-01,-9.288676977157592773e-01,8.938938890790192049e-02
-2.156448066234588623e-01,6.867616623640060425e-02,3.358498215675354004e-01,1.167026065982728657e-02
-3.295153379440307617e-01,3.259020745754241943e-01,6.304233074188232422e-01,1.341258544375979189e-01
7.545590996742248535e-01,-1.820261590182781219e-02,-9.805911034345626831e-02,1.707802055613923398e-01
1.051674127578735352e+00,-1.723052114248275757e-01,-6.271166801452636719e-01,4.927503418673703089e-02
-4.102124273777008057e-02,-1.557715296745300293e+00,7.183014750480651855e-01,3.586890136676415541e-02
5.494009852409362793e-01,4.668163955211639404e-01,2.633186876773834229e-01,1.039515320738267079e-02
5.029489398002624512e-01,9.019105136394500732e-02,-2.741468548774719238e-01,8.353186721072988763e-02
-8.581672310829162598e-01,9.861306548118591309e-01,6.935735046863555908e-02,1.899469285837349780e-02
-4.323009550571441650e-01,-5.894045829772949219e-01,2.932319641113281250e-01,7.378251070989576277e-02
-6.908456683158874512e-01,-2.529940009117126465e-01,3.760437667369842529e-01,5.930591561998643790e-02
8.287722617387771606e-02,-9.114055633544921875e-01,6.376686096191406250e-01,5.358276215959930505e-02
-2.253424003720283508e-02,-1.282644629478454590e+00,5.336192250251770020e-01,5.979118053533432481e-02
-2.140945196151733398e-01,-8.827546983957290649e-02,-8.502615988254547119e-02,4.675525272523920611e-02
